customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges.Monthly,account_Charges.Total,tipo_de_servicio,valor
5995-OIGLP,Yes,Male,0,No,No,12,Month-to-month,No,Mailed check,56.65,654.85,internet_OnlineBackup,Yes
5998-VVEJY,Yes,Male,0,No,No,26,Month-to-month,Yes,Electronic check,80.5,2088.8,internet_OnlineBackup,Yes
6000-APYLU,Yes,Male,0,No,No,9,Month-to-month,Yes,Electronic check,80.8,713.1,internet_OnlineBackup,Yes
6005-OBZPH,Yes,Female,1,No,No,26,Month-to-month,Yes,Electronic check,89.15,2277.65,internet_OnlineBackup,Yes
6015-VVHHE,Yes,Female,1,No,No,5,Month-to-month,Yes,Credit card (automatic),83.15,446.05,internet_OnlineBackup,Yes
6017-PPLPX,Yes,Male,0,Yes,Yes,20,Month-to-month,Yes,Electronic check,70.45,1470.95,internet_OnlineBackup,Yes
6022-UGGSO,Yes,Female,1,No,No,32,Month-to-month,Yes,Electronic check,74.4,2276.95,internet_OnlineBackup,Yes
6023-YEBUP,Yes,Male,0,No,No,3,Month-to-month,Yes,Electronic check,100.95,329.95,internet_OnlineBackup,Yes
6029-WTIPC,Yes,Male,1,No,No,37,Month-to-month,Yes,Electronic check,101.1,3744.05,internet_OnlineBackup,Yes
6032-IGALN,Yes,Female,0,No,No,1,Month-to-month,Yes,Mailed check,25.1,25.1,internet_OnlineBackup,Yes
6032-KRXXO,Yes,Male,0,No,No,30,Month-to-month,Yes,Electronic check,90.25,2755.35,internet_OnlineBackup,Yes
6034-ZRYCV,Yes,Female,0,Yes,No,72,Two year,Yes,Electronic check,54.2,3937.45,internet_OnlineBackup,Yes
6038-GCYEC,Yes,Female,0,No,No,24,Month-to-month,Yes,Credit card (automatic),54.15,1240.25,internet_OnlineBackup,Yes
6047-YHPVI,Yes,Male,0,No,No,5,Month-to-month,Yes,Electronic check,69.7,316.9,internet_OnlineBackup,Yes
6060-DRTNL,Yes,Female,1,No,No,5,Month-to-month,Yes,Mailed check,84.85,415.55,internet_OnlineBackup,Yes
6086-ESGRL,Yes,Female,0,No,No,1,Month-to-month,No,Credit card (automatic),80.15,80.15,internet_OnlineBackup,Yes
6087-MVHJH,Yes,Female,0,No,No,16,Month-to-month,Yes,Electronic check,88.45,1422.1,internet_OnlineBackup,Yes
6097-EQISJ,Yes,Female,0,Yes,Yes,66,One year,Yes,Credit card (automatic),102.45,6615.15,internet_OnlineBackup,Yes
6100-QQHEB,Yes,Male,0,Yes,Yes,17,Month-to-month,Yes,Electronic check,92.55,1515.1,internet_OnlineBackup,Yes
6101-IMRMM,Yes,Male,0,No,Yes,6,Month-to-month,No,Mailed check,94.5,575.45,internet_OnlineBackup,Yes
6108-OQZDQ,Yes,Female,0,Yes,Yes,4,Month-to-month,Yes,Electronic check,97.95,384.5,internet_OnlineBackup,Yes
6110-OHIHY,Yes,Male,0,No,No,3,Month-to-month,No,Electronic check,79.25,267.6,internet_OnlineBackup,Yes
6127-ISGTU,Yes,Female,0,Yes,No,16,Month-to-month,Yes,Electronic check,84.95,1378.25,internet_OnlineBackup,Yes
6128-CZOMY,Yes,Female,0,No,No,1,Month-to-month,Yes,Electronic check,45.65,45.65,internet_OnlineBackup,Yes
6140-QNRQQ,Yes,Male,0,No,No,1,Month-to-month,Yes,Mailed check,71.55,71.55,internet_OnlineBackup,Yes
6142-VSJQO,Yes,Female,0,Yes,Yes,1,Month-to-month,Yes,Bank transfer (automatic),44.35,44.35,internet_OnlineBackup,Yes
6158-DWPZT,Yes,Male,0,Yes,No,9,One year,No,Bank transfer (automatic),24.1,259.8,internet_OnlineBackup,Yes
6161-UUUTA,Yes,Male,1,No,No,3,Month-to-month,Yes,Electronic check,79.9,260.9,internet_OnlineBackup,Yes
6166-ILMNY,Yes,Female,0,No,No,2,Month-to-month,No,Bank transfer (automatic),69.75,144.55,internet_OnlineBackup,Yes
6168-WFVVF,Yes,Female,1,No,No,3,Month-to-month,Yes,Electronic check,70.3,235.5,internet_OnlineBackup,Yes
6172-FECYY,Yes,Male,0,Yes,Yes,49,Month-to-month,No,Electronic check,84.5,4254.85,internet_OnlineBackup,Yes
6173-ITPWD,Yes,Male,0,Yes,No,47,Month-to-month,Yes,Bank transfer (automatic),83.35,4065.0,internet_OnlineBackup,Yes
6178-KFNHS,Yes,Female,0,No,Yes,12,Month-to-month,Yes,Electronic check,78.3,909.25,internet_OnlineBackup,Yes
6179-GJPSO,Yes,Female,1,No,No,43,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,internet_OnlineBackup,Yes
6204-IEUXJ,Yes,Female,0,No,No,3,Month-to-month,No,Credit card (automatic),80.1,217.55,internet_OnlineBackup,Yes
6207-WIOLX,Yes,Female,0,Yes,Yes,25,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,internet_OnlineBackup,Yes
6210-KBBPI,Yes,Male,1,No,No,9,Month-to-month,Yes,Credit card (automatic),99.45,919.4,internet_OnlineBackup,Yes
6214-EDAKZ,Yes,Female,0,Yes,Yes,22,Month-to-month,No,Electronic check,55.15,1206.05,internet_OnlineBackup,Yes
6221-AVQYL,Yes,Male,0,No,No,2,Month-to-month,Yes,Credit card (automatic),73.25,131.05,internet_OnlineBackup,Yes
6227-HWPWX,Yes,Female,0,No,Yes,15,Month-to-month,No,Bank transfer (automatic),69.0,994.8,internet_OnlineBackup,Yes
6230-BSUXY,Yes,Female,1,No,No,1,Month-to-month,Yes,Electronic check,85.0,85.0,internet_OnlineBackup,Yes
6235-VDHOM,Yes,Female,1,No,No,5,Month-to-month,No,Electronic check,28.45,131.05,internet_OnlineBackup,Yes
6240-EURKS,Yes,Female,0,No,Yes,18,Month-to-month,Yes,Electronic check,35.0,553.0,internet_OnlineBackup,Yes
6261-RCVNS,Yes,Female,0,No,No,42,One year,No,Credit card (automatic),73.9,3160.55,internet_OnlineBackup,Yes
6270-OMFIW,Yes,Male,0,Yes,No,60,One year,Yes,Electronic check,94.4,5610.25,internet_OnlineBackup,Yes
6275-YDUVO,Yes,Female,0,No,No,2,Month-to-month,Yes,Mailed check,86.2,178.7,internet_OnlineBackup,Yes
6284-AHOOQ,Yes,Male,1,No,No,22,Month-to-month,Yes,Bank transfer (automatic),90.5,1910.6,internet_OnlineBackup,Yes
6289-CPNLD,Yes,Male,0,Yes,Yes,33,One year,Yes,Mailed check,73.9,2405.05,internet_OnlineBackup,Yes
6298-QDFNH,Yes,Male,0,No,No,22,Month-to-month,Yes,Electronic check,79.35,1730.35,internet_OnlineBackup,Yes
6302-JGYRJ,Yes,Male,0,No,Yes,31,One year,Yes,Mailed check,79.45,2587.7,internet_OnlineBackup,Yes
6304-IJFSQ,Yes,Male,0,No,No,3,Month-to-month,Yes,Mailed check,49.9,130.1,internet_OnlineBackup,Yes
6305-YLBMM,Yes,Male,0,No,No,69,One year,Yes,Bank transfer (automatic),104.05,7262.0,internet_OnlineBackup,Yes
6311-UEUME,Yes,Female,0,No,No,29,Month-to-month,Yes,Electronic check,78.9,2384.15,internet_OnlineBackup,Yes
6313-GIDIT,Yes,Male,1,No,No,53,Month-to-month,Yes,Electronic check,54.45,2854.55,internet_OnlineBackup,Yes
6317-YPKDH,Yes,Female,0,No,No,1,Month-to-month,No,Bank transfer (automatic),29.95,29.95,internet_OnlineBackup,Yes
6319-IEJWJ,Yes,Male,0,Yes,Yes,20,Month-to-month,Yes,Electronic check,90.2,1776.55,internet_OnlineBackup,Yes
6326-MTTXK,Yes,Male,0,No,No,8,Month-to-month,No,Electronic check,100.85,819.55,internet_OnlineBackup,Yes
6328-ZPBGN,Yes,Female,1,No,No,11,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,internet_OnlineBackup,Yes
6330-JKLPC,Yes,Male,0,Yes,No,11,Month-to-month,Yes,Bank transfer (automatic),80.5,896.9,internet_OnlineBackup,Yes
6331-EWIEB,Yes,Male,0,No,No,20,Month-to-month,Yes,Electronic check,85.25,1734.5,internet_OnlineBackup,Yes
6331-LWDTQ,Yes,Male,0,No,No,10,Month-to-month,Yes,Credit card (automatic),72.15,794.25,internet_OnlineBackup,Yes
6338-AVWCY,Yes,Male,0,No,No,3,Month-to-month,Yes,Mailed check,40.15,130.75,internet_OnlineBackup,Yes
6345-ULYRW,Yes,Male,1,Yes,No,44,One year,No,Mailed check,88.4,3912.9,internet_OnlineBackup,Yes
6347-DCUIK,Yes,Male,0,No,No,10,Month-to-month,Yes,Mailed check,74.15,811.8,internet_OnlineBackup,Yes
6352-TWCAU,Yes,Female,0,No,No,35,Month-to-month,Yes,Electronic check,86.45,3029.1,internet_OnlineBackup,Yes
6356-ELRKD,Yes,Female,0,No,No,1,Month-to-month,Yes,Electronic check,95.6,95.6,internet_OnlineBackup,Yes
6358-LYNGM,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,74.9,74.9,internet_OnlineBackup,Yes
6365-MTGZX,Yes,Male,0,No,No,24,Month-to-month,Yes,Electronic check,96.0,2122.45,internet_OnlineBackup,Yes
6366-ZGQGL,Yes,Male,0,No,No,1,Month-to-month,No,Bank transfer (automatic),24.8,24.8,internet_OnlineBackup,Yes
6372-RFVNS,Yes,Female,0,Yes,No,1,Month-to-month,No,Electronic check,78.8,78.8,internet_OnlineBackup,Yes
6376-GAHQE,Yes,Male,0,No,No,4,Month-to-month,No,Electronic check,77.85,299.2,internet_OnlineBackup,Yes
6379-RXJRQ,Yes,Male,0,Yes,No,10,Month-to-month,Yes,Electronic check,70.1,659.65,internet_OnlineBackup,Yes
6386-SZZKH,Yes,Female,0,Yes,Yes,49,Two year,Yes,Bank transfer (automatic),107.95,5293.2,internet_OnlineBackup,Yes
6390-DSAZX,Yes,Female,0,No,Yes,1,Month-to-month,Yes,Mailed check,73.6,73.6,internet_OnlineBackup,Yes
6393-WRYZE,Yes,Female,0,Yes,No,34,Month-to-month,Yes,Electronic check,97.65,3207.55,internet_OnlineBackup,Yes
6394-MFYNG,Yes,Female,0,No,No,48,Month-to-month,Yes,Bank transfer (automatic),107.4,5121.3,internet_OnlineBackup,Yes
6397-JNZZG,Yes,Female,1,Yes,No,43,Month-to-month,No,Credit card (automatic),55.55,2342.2,internet_OnlineBackup,Yes
6400-BWQKW,Yes,Female,0,No,No,6,Month-to-month,Yes,Electronic check,79.05,434.5,internet_OnlineBackup,Yes
6402-ZFPPI,Yes,Female,1,No,No,25,Month-to-month,Yes,Mailed check,102.8,2660.2,internet_OnlineBackup,Yes
6410-LEFEN,Yes,Female,0,No,No,9,Month-to-month,No,Electronic check,45.15,416.45,internet_OnlineBackup,Yes
6413-XKKPU,Yes,Male,0,Yes,Yes,17,Month-to-month,Yes,Electronic check,89.4,1539.45,internet_OnlineBackup,Yes
6416-TVAIH,Yes,Male,0,Yes,Yes,1,Month-to-month,Yes,Electronic check,68.5,68.5,internet_OnlineBackup,Yes
6424-ELEYH,Yes,Female,0,Yes,No,3,Month-to-month,Yes,Credit card (automatic),74.75,229.5,internet_OnlineBackup,Yes
6425-YQLLO,Yes,Female,1,Yes,No,66,One year,Yes,Credit card (automatic),105.95,6975.25,internet_OnlineBackup,Yes
6432-TWQLB,Yes,Male,0,Yes,No,5,Month-to-month,Yes,Electronic check,85.4,401.1,internet_OnlineBackup,Yes
6437-UKHMV,Yes,Female,0,No,No,7,Month-to-month,Yes,Electronic check,79.7,586.05,internet_OnlineBackup,Yes
6439-GTPCA,Yes,Female,0,No,No,45,Month-to-month,Yes,Electronic check,87.25,3941.7,internet_OnlineBackup,Yes
6457-GIRWB,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,69.35,69.35,internet_OnlineBackup,Yes
6457-USBER,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,80.8,80.8,internet_OnlineBackup,Yes
6467-CHFZW,Yes,Male,0,Yes,Yes,47,Month-to-month,Yes,Electronic check,99.35,4749.15,internet_OnlineBackup,Yes
6474-FVJLC,Yes,Male,0,No,No,2,Month-to-month,Yes,Electronic check,86.0,165.45,internet_OnlineBackup,Yes
6481-OGDOO,Yes,Male,0,Yes,No,67,One year,Yes,Credit card (automatic),90.6,6056.15,internet_OnlineBackup,Yes
6496-SLWHQ,Yes,Male,1,No,No,3,Month-to-month,Yes,Electronic check,105.0,294.45,internet_OnlineBackup,Yes
6502-HCJTI,Yes,Male,1,Yes,No,7,Month-to-month,Yes,Credit card (automatic),94.7,673.1,internet_OnlineBackup,Yes
6502-MJQAE,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,69.6,69.6,internet_OnlineBackup,Yes
6513-EECDB,Yes,Male,1,Yes,No,1,Month-to-month,Yes,Electronic check,73.55,73.55,internet_OnlineBackup,Yes
6518-LGAOV,Yes,Female,0,Yes,No,38,Month-to-month,Yes,Electronic check,105.0,4026.4,internet_OnlineBackup,Yes
6521-YYTYI,Yes,Male,0,No,Yes,1,Month-to-month,Yes,Electronic check,93.3,93.3,internet_OnlineBackup,Yes
6543-CPZMK,Yes,Male,0,Yes,Yes,9,Month-to-month,Yes,Electronic check,29.95,248.95,internet_OnlineBackup,Yes
6543-XRMYR,Yes,Female,1,No,No,30,Month-to-month,Yes,Electronic check,99.7,2967.35,internet_OnlineBackup,Yes
6559-ILWKJ,Yes,Male,0,Yes,No,71,Two year,No,Electronic check,49.35,3515.25,internet_OnlineBackup,Yes
6567-HOOPW,Yes,Female,1,No,No,1,Month-to-month,Yes,Electronic check,79.2,79.2,internet_OnlineBackup,Yes
6581-NQCBA,Yes,Female,0,Yes,No,16,Month-to-month,Yes,Electronic check,49.95,810.2,internet_OnlineBackup,Yes
6583-QGCSI,Yes,Female,1,Yes,No,50,Month-to-month,Yes,Electronic check,88.05,4367.35,internet_OnlineBackup,Yes
6595-COKXZ,Yes,Female,0,No,No,1,Month-to-month,Yes,Mailed check,44.45,44.45,internet_OnlineBackup,Yes
6595-YGXIT,Yes,Male,1,No,No,25,Month-to-month,Yes,Electronic check,88.95,2291.2,internet_OnlineBackup,Yes
6599-CEBNN,Yes,Female,0,No,No,34,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,internet_OnlineBackup,Yes
6599-RCLCJ,Yes,Male,0,Yes,No,47,Month-to-month,Yes,Electronic check,109.55,5124.55,internet_OnlineBackup,Yes
6608-QQLVK,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,50.5,50.5,internet_OnlineBackup,Yes
6615-NGGZJ,Yes,Male,0,No,No,14,Month-to-month,Yes,Electronic check,100.55,1415.55,internet_OnlineBackup,Yes
6618-RYATB,Yes,Female,0,No,No,1,Month-to-month,Yes,Mailed check,79.55,79.55,internet_OnlineBackup,Yes
6629-CZTTH,Yes,Male,0,No,No,1,Month-to-month,Yes,Mailed check,55.7,55.7,internet_OnlineBackup,Yes
6633-MPWBS,Yes,Male,0,No,No,5,Month-to-month,Yes,Electronic check,49.2,216.9,internet_OnlineBackup,Yes
6635-MYYYZ,Yes,Female,0,No,No,30,One year,No,Bank transfer (automatic),85.35,2530.4,internet_OnlineBackup,Yes
6641-XRPSU,Yes,Female,0,No,No,34,Month-to-month,Yes,Credit card (automatic),70.0,2416.1,internet_OnlineBackup,Yes
6646-QVXLR,Yes,Male,1,Yes,No,62,One year,Yes,Electronic check,103.75,6383.35,internet_OnlineBackup,Yes
6646-VRFOL,Yes,Male,1,Yes,No,53,Month-to-month,Yes,Electronic check,103.85,5485.5,internet_OnlineBackup,Yes
6651-AZVTJ,Yes,Male,0,Yes,Yes,49,Month-to-month,Yes,Electronic check,99.8,4872.45,internet_OnlineBackup,Yes
6653-CBBOM,Yes,Female,0,No,No,1,Month-to-month,Yes,Electronic check,70.3,70.3,internet_OnlineBackup,Yes
6661-HBGWL,Yes,Female,1,No,No,42,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,internet_OnlineBackup,Yes
6664-FPDAC,Yes,Female,1,No,No,56,One year,Yes,Electronic check,111.95,6418.9,internet_OnlineBackup,Yes
6680-NENYN,Yes,Female,0,No,No,43,Two year,Yes,Electronic check,104.6,4759.85,internet_OnlineBackup,Yes
6680-WKXRZ,Yes,Female,0,No,No,3,Month-to-month,No,Bank transfer (automatic),74.4,215.8,internet_OnlineBackup,Yes
6682-QJDGB,Yes,Male,0,No,Yes,40,Month-to-month,Yes,Mailed check,55.25,2139.2,internet_OnlineBackup,Yes
6683-VLCTZ,Yes,Male,1,No,No,20,Month-to-month,Yes,Electronic check,98.55,1842.8,internet_OnlineBackup,Yes
6686-YPGHK,Yes,Male,1,No,No,47,Month-to-month,No,Mailed check,85.5,4042.3,internet_OnlineBackup,Yes
6688-UZPWD,Yes,Female,0,Yes,No,11,Month-to-month,Yes,Electronic check,102.0,1145.35,internet_OnlineBackup,Yes
6689-KXGBO,Yes,Female,0,No,No,1,Month-to-month,No,Electronic check,50.55,50.55,internet_OnlineBackup,Yes
6689-TCZHQ,Yes,Female,1,No,No,5,Month-to-month,No,Electronic check,78.95,378.4,internet_OnlineBackup,Yes
6692-UDPJC,Yes,Female,0,Yes,Yes,14,Month-to-month,Yes,Electronic check,91.65,1301.0,internet_OnlineBackup,Yes
6702-OHFWR,Yes,Male,1,No,No,1,Month-to-month,Yes,Electronic check,43.3,43.3,internet_OnlineBackup,Yes
6711-FLDFB,Yes,Female,0,No,No,7,Month-to-month,Yes,Electronic check,74.9,541.15,internet_OnlineBackup,Yes
6711-VTNRE,Yes,Female,0,No,No,36,Month-to-month,Yes,Electronic check,87.55,3078.1,internet_OnlineBackup,Yes
6712-OAWRH,Yes,Female,1,No,No,26,Month-to-month,Yes,Electronic check,91.25,2351.8,internet_OnlineBackup,Yes
6715-OFDBP,Yes,Male,0,No,No,5,Month-to-month,Yes,Electronic check,70.05,346.4,internet_OnlineBackup,Yes
6769-DCQLI,Yes,Male,0,No,No,52,One year,Yes,Bank transfer (automatic),105.0,5426.85,internet_OnlineBackup,Yes
6769-DYBQN,Yes,Male,1,No,No,46,Month-to-month,No,Electronic check,85.0,3969.4,internet_OnlineBackup,Yes
6771-XWBDM,Yes,Female,0,Yes,No,57,Month-to-month,Yes,Credit card (automatic),104.5,5921.35,internet_OnlineBackup,Yes
6772-KSATR,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,81.7,81.7,internet_OnlineBackup,Yes
6777-TGHTM,Yes,Female,0,No,No,53,One year,Yes,Credit card (automatic),106.95,5785.5,internet_OnlineBackup,Yes
6797-LNAQX,Yes,Male,0,Yes,Yes,70,Two year,No,Bank transfer (automatic),98.3,6859.5,internet_OnlineBackup,Yes
6804-GDMOI,Yes,Female,0,No,No,61,Two year,Yes,Electronic check,106.6,6428.4,internet_OnlineBackup,Yes
6818-WOBHJ,Yes,Female,1,Yes,No,68,Month-to-month,Yes,Bank transfer (automatic),89.6,6127.6,internet_OnlineBackup,Yes
6821-BUXUX,Yes,Female,0,No,No,13,Month-to-month,Yes,Electronic check,96.65,1244.5,internet_OnlineBackup,Yes
6825-UYPFK,Yes,Female,0,No,No,23,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,internet_OnlineBackup,Yes
6834-NXDCA,Yes,Female,0,No,No,13,Month-to-month,Yes,Electronic check,23.9,300.8,internet_OnlineBackup,Yes
6839-ITVZJ,Yes,Female,0,Yes,Yes,26,Month-to-month,Yes,Electronic check,60.05,1616.15,internet_OnlineBackup,Yes
6845-RGTYS,Yes,Female,0,Yes,No,47,Month-to-month,Yes,Electronic check,98.75,4533.7,internet_OnlineBackup,Yes
6849-OYAMU,Yes,Male,0,Yes,Yes,19,One year,No,Bank transfer (automatic),100.0,1888.65,internet_OnlineBackup,Yes
6857-VWJDT,Yes,Female,0,No,No,1,Month-to-month,No,Mailed check,95.65,95.65,internet_OnlineBackup,Yes
6861-XWTWQ,Yes,Male,1,Yes,No,7,Month-to-month,Yes,Electronic check,99.25,665.45,internet_OnlineBackup,Yes
6876-ADESB,Yes,Male,0,No,Yes,1,Month-to-month,No,Electronic check,48.95,48.95,internet_OnlineBackup,Yes
6877-LGWXO,Yes,Male,1,Yes,No,18,Month-to-month,No,Electronic check,78.55,1422.65,internet_OnlineBackup,Yes
6877-TJMBR,Yes,Male,0,Yes,No,1,Month-to-month,Yes,Electronic check,84.8,84.8,internet_OnlineBackup,Yes
6892-EZDTG,Yes,Female,0,Yes,No,4,Month-to-month,Yes,Electronic check,91.65,365.4,internet_OnlineBackup,Yes
6892-XPFPU,Yes,Male,1,Yes,No,24,Month-to-month,Yes,Electronic check,104.25,2433.9,internet_OnlineBackup,Yes
6894-LFHLY,Yes,Male,1,No,No,1,Month-to-month,Yes,Electronic check,75.75,75.75,internet_OnlineBackup,Yes
6899-PPEEA,Yes,Female,1,No,No,37,Month-to-month,Yes,Electronic check,96.55,3580.3,internet_OnlineBackup,Yes
6900-PXRMS,Yes,Male,1,Yes,Yes,26,Month-to-month,No,Electronic check,105.75,2710.25,internet_OnlineBackup,Yes
6905-NIQIN,Yes,Male,0,No,No,1,Month-to-month,No,Mailed check,50.65,50.65,internet_OnlineBackup,Yes
6906-ANDWJ,Yes,Male,0,Yes,Yes,15,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,internet_OnlineBackup,Yes
6907-NZZIJ,Yes,Female,0,No,No,36,Month-to-month,Yes,Electronic check,99.15,3615.6,internet_OnlineBackup,Yes
6910-HADCM,Yes,Female,0,No,No,1,Month-to-month,No,Electronic check,76.35,76.35,internet_OnlineBackup,Yes
6923-EFPNL,Yes,Male,0,No,No,4,Month-to-month,No,Credit card (automatic),51.75,201.1,internet_OnlineBackup,Yes
6927-WTFIV,Yes,Male,1,No,No,20,Month-to-month,No,Credit card (automatic),71.3,1389.2,internet_OnlineBackup,Yes
6941-PMGEP,Yes,Female,0,No,No,5,Month-to-month,Yes,Electronic check,80.0,412.5,internet_OnlineBackup,Yes
6946-LMSQS,Yes,Male,1,Yes,No,25,One year,Yes,Electronic check,89.05,2177.45,internet_OnlineBackup,Yes
6956-SMUCM,Yes,Female,0,No,No,3,Month-to-month,Yes,Credit card (automatic),99.0,287.4,internet_OnlineBackup,Yes
6959-UWKHF,Yes,Male,0,No,No,1,Month-to-month,Yes,Electronic check,42.9,42.9,internet_OnlineBackup,Yes
6960-HVYXR,Yes,Female,0,No,No,1,Month-to-month,No,Electronic check,76.0,76.0,internet_OnlineBackup,Yes
6961-VCPMC,Yes,Male,1,Yes,No,46,Month-to-month,Yes,Electronic check,80.4,3605.2,internet_OnlineBackup,Yes
6979-ZNSFF,Yes,Female,0,No,No,8,Month-to-month,Yes,Electronic check,87.05,762.1,internet_OnlineBackup,Yes
6982-SSHFK,Yes,Male,0,No,No,1,Month-to-month,No,Mailed check,44.4,44.4,internet_OnlineBackup,Yes
6986-IJDHX,Yes,Male,0,Yes,Yes,39,Month-to-month,Yes,Mailed check,86.3,3266.0,internet_OnlineBackup,Yes
6987-XQSJT,Yes,Female,1,No,No,54,Month-to-month,Yes,Electronic check,79.5,4370.25,internet_OnlineBackup,Yes
6990-YNRIO,Yes,Male,0,Yes,Yes,65,Two year,No,Bank transfer (automatic),108.65,6937.95,internet_OnlineBackup,Yes
6993-OHLXR,Yes,Female,0,No,No,2,Month-to-month,No,Electronic check,68.95,119.75,internet_OnlineBackup,Yes
6996-KNSML,Yes,Female,0,No,No,1,Month-to-month,Yes,Electronic check,74.9,74.9,internet_OnlineBackup,Yes
7000-WCEVQ,Yes,Female,1,No,No,20,Month-to-month,Yes,Mailed check,61.6,1174.35,internet_OnlineBackup,Yes
7005-CCBKV,Yes,Male,0,No,No,6,Month-to-month,Yes,Electronic check,84.4,556.35,internet_OnlineBackup,Yes
7016-BPGEU,Yes,Female,0,No,No,29,Month-to-month,Yes,Credit card (automatic),25.1,712.85,internet_OnlineBackup,Yes
7024-OHCCK,Yes,Female,1,No,No,2,Month-to-month,Yes,Electronic check,93.85,170.85,internet_OnlineBackup,Yes
7028-DVOIQ,Yes,Male,1,No,No,35,Month-to-month,Yes,Electronic check,99.05,3395.8,internet_OnlineBackup,Yes
7029-RPUAV,Yes,Male,1,Yes,No,17,Month-to-month,Yes,Credit card (automatic),100.45,1622.45,internet_OnlineBackup,Yes
7054-LGEQW,Yes,Female,0,No,No,1,Month-to-month,No,Mailed check,45.95,45.95,internet_OnlineBackup,Yes
7055-VKGDA,Yes,Male,0,No,No,54,One year,Yes,Credit card (automatic),105.4,5643.4,internet_OnlineBackup,Yes
7056-IMHCC,Yes,Male,1,Yes,No,53,Month-to-month,Yes,Electronic check,101.9,5549.4,internet_OnlineBackup,Yes
7065-YUNRY,Yes,Female,0,No,No,1,Month-to-month,Yes,Mailed check,45.3,45.3,internet_OnlineBackup,Yes
7067-KSAZT,Yes,Female,1,Yes,No,65,One year,Yes,Electronic check,106.25,6979.8,internet_OnlineBackup,Yes
7074-IEVOJ,Yes,Female,1,No,No,3,Month-to-month,Yes,Electronic check,79.4,205.05,internet_OnlineBackup,Yes
7079-QRCBC,Yes,Female,0,No,No,24,Month-to-month,Yes,Electronic check,98.75,2407.3,internet_OnlineBackup,Yes
7089-IVVAZ,Yes,Female,0,No,No,8,Month-to-month,Yes,Bank transfer (automatic),103.35,847.3,internet_OnlineBackup,Yes
7112-OPOTK,Yes,Male,0,No,No,33,Month-to-month,No,Electronic check,68.25,2171.15,internet_OnlineBackup,Yes
7120-RFMVS,Yes,Male,0,No,No,1,Month-to-month,No,Electronic check,84.5,84.5,internet_OnlineBackup,Yes
7124-UGSUR,Yes,Female,1,Yes,No,61,One year,Yes,Credit card (automatic),104.4,6405.0,internet_OnlineBackup,Yes
7130-VTEWQ,Yes,Female,1,No,No,8,Month-to-month,Yes,Electronic check,75.75,606.25,internet_OnlineBackup,Yes
7133-VBDCG,Yes,Female,0,No,No,25,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,internet_OnlineBackup,Yes
7136-RVDTZ,Yes,Male,1,No,No,70,One year,Yes,Electronic check,45.25,3264.45,internet_OnlineBackup,Yes
7137-RYLPP,Yes,Male,1,Yes,No,37,Month-to-month,Yes,Electronic check,85.7,3171.15,internet_OnlineBackup,Yes
7142-HVGBG,Yes,Male,1,Yes,No,43,Month-to-month,Yes,Electronic check,103.0,4414.3,internet_OnlineBackup,Yes
7153-OANIO,Yes,Male,0,No,No,1,Month-to-month,No,Electronic check,69.95,69.95,internet_OnlineBackup,Yes
7156-MHUGY,Yes,Male,1,No,No,13,Month-to-month,Yes,Electronic check,90.5,1201.15,internet_OnlineBackup,Yes
7180-PISOG,Yes,Male,0,Yes,Yes,1,Month-to-month,Yes,Electronic check,74.5,74.5,internet_OnlineBackup,Yes
7181-BQYBV,Yes,Female,0,Yes,Yes,1,Month-to-month,Yes,Electronic check,102.45,102.45,internet_OnlineBackup,Yes
7198-GLXTC,Yes,Male,0,No,No,2,Month-to-month,No,Electronic check,79.0,143.65,internet_OnlineBackup,Yes
7206-GZCDC,Yes,Female,1,No,No,1,Month-to-month,Yes,Electronic check,69.25,69.25,internet_OnlineBackup,Yes
7207-RMRDB,Yes,Female,0,Yes,Yes,65,Month-to-month,Yes,Electronic check,105.5,6985.65,internet_OnlineBackup,Yes
7209-JCUDS,Yes,Male,0,No,No,10,Month-to-month,Yes,Electronic check,94.9,1048.85,internet_OnlineBackup,Yes
7216-EWTRS,Yes,Female,1,Yes,No,1,Month-to-month,Yes,Electronic check,100.8,100.8,internet_OnlineBackup,Yes
7218-HKQFK,Yes,Male,0,Yes,No,2,Month-to-month,Yes,Electronic check,94.2,167.5,internet_OnlineBackup,Yes
